   MB       Rsize        avg              max                  min
  10.0  8.388608E7  578.0178328126284  750.2204838292279  320.7013907579031
  10.0  8.388608E7  580.4015800186295  749.5977877207748  338.0489685841852
  10.0  8.388608E7  585.5443831850421  756.340453428795  334.2267583994193
  10.0  8.388608E7  590.0793283324659  761.7832642390101  334.0569570681165
  10.0  8.388608E7  577.9950825066685  753.4213405063988  304.32713555835363
  10.0  8.388608E7  586.7720983402205  751.1210250921714  367.64321446804865
  10.0  8.388608E7  575.4411508718329  747.7495392960969  318.4772167582335
  10.0  8.388608E7  576.2335368485168  748.8062300230714  313.2095958958865
  10.0  8.388608E7  572.9483718021293  742.5997612658018  322.386039164585
  10.0  8.388608E7  581.277420946413  755.4895509579959  315.841212424961
  10.0  8.388608E7  583.2705315644965  756.0785198609901  322.8529645595704
  10.0  8.388608E7  575.6400866259652  751.8730456034345  304.9244347639637
  10.0  8.388608E7  584.6176168903917  757.4147928485012  324.24072842619074
  10.0  8.388608E7  573.510829811137  750.2241327634465  301.3785173427219
  10.0  8.388608E7  578.8728421238145  752.2158128850228  316.370046178398
  10.0  8.388608E7  570.9892166163964  746.6255036813003  297.71790206500225
  10.0  8.388608E7  586.963261932858  749.7040834437319  383.22413998326755
  10.0  8.388608E7  587.5684484238055  757.1168592787712  344.51727080091587
  10.0  8.388608E7  580.664615778621  750.5476068898039  330.3339714429158
  10.0  8.388608E7  572.3340493204265  740.8656550634042  330.84881226845994
  10.0  8.388608E7  580.0333686443032  748.0122819997626  342.42991462193595
  10.0  8.388608E7  578.2096261485583  749.3211506948708  323.66604607666636
  10.0  8.388608E7  591.9202876160501  762.6124019292363  344.9034150597966
  10.0  8.388608E7  564.0002816598527  742.9095126236873  279.61390967714414
  10.0  8.388608E7  593.1372058417312  764.6399782878202  342.86471796508675
  10.0  8.388608E7  597.0295586063849  766.3122054376066  350.74633182136034
  10.0  8.388608E7  576.4055804958793  753.9198038943862  295.65940333649405
  10.0  8.388608E7  581.9182428116592  752.1717632427346  330.5225998503481
  10.0  8.388608E7  571.7258988246759  751.1327503732633  287.2595708836445
  10.0  8.388608E7  574.0154434429631  749.0938343635536  307.0903395564789
  10.0  8.388608E7  585.8945716485505  762.6079013199397  312.0740325895034
  10.0  8.388608E7  584.2638565493779  747.1740725217307  378.6806130440773
  10.0  8.388608E7  582.9146477080408  756.9127745149899  313.33660677469123
  10.0  8.388608E7  580.9863572067744  753.2254303912745  323.8088834844684
  10.0  8.388608E7  573.6558416944899  744.8228003385018  318.9090061784615
  10.0  8.388608E7  582.6519395450584  758.8603520377278  311.0831582568821
  10.0  8.388608E7  583.0744207682324  753.5338141032196  332.99872932931515
  10.0  8.388608E7  589.2518056047551  757.853752889204  346.5039779498705
  10.0  8.388608E7  578.7828974361349  744.6273922643387  352.90973355493884
  10.0  8.388608E7  574.6512079456267  741.0548223567491  344.7281994504438
  10.0  8.388608E7  570.5413583090816  743.3651667385019  308.3894339256644
  10.0  8.388608E7  583.3023041173861  751.0734846077962  346.3662650502501
  10.0  8.388608E7  573.7754573632036  740.278134225404  344.97352875447234
  10.0  8.388608E7  564.0623624851503  735.4879285739768  309.0786791316764
  10.0  8.388608E7  587.2919110798507  760.6446993005619  325.4877731228316
  10.0  8.388608E7  577.7698351548493  751.9687858635966  313.00294741479917
  10.0  8.388608E7  578.8104408109637  746.1584284962478  345.79343568108703
  10.0  8.388608E7  578.1469099303239  749.9373706665133  318.8269292374292
  10.0  8.388608E7  576.9160327377573  748.0158201385067  325.98763087464954
  10.0  8.388608E7  580.8139890980596  751.3856217610676  325.3859438296883
  10.0  8.388608E7  575.008508490512  752.0424179456026  301.8336872178089
  10.0  8.388608E7  583.3460608793437  752.1243243231544  346.83081290204626
  10.0  8.388608E7  588.7666419259145  761.8063660083915  326.22776932026164
  10.0  8.388608E7  576.4068858129983  752.489109103911  304.9444978480972
  10.0  8.388608E7  585.1643054398011  756.2808032345815  332.0195067588838
  10.0  8.388608E7  569.6942914743954  743.3709417495846  305.3250286498864
  10.0  8.388608E7  580.0970630713961  752.0428897518598  323.3257330381271
  10.0  8.388608E7  567.4011797673601  745.9584972115707  283.32435420197504
  10.0  8.388608E7  596.7678069752986  769.1936706580532  334.1156903272125
  10.0  8.388608E7  571.3945213691861  741.9161087444296  321.8964409483937
  10.0  8.388608E7  567.787294412509  739.536323317654  313.7134337486885
  10.0  8.388608E7  584.9192938374653  759.317879496949  320.96199985001493
  10.0  8.388608E7  576.547073883559  745.430828276551  335.7734279379526
  10.0  8.388608E7  579.9454091294554  747.4917707200294  343.69122087688044
  10.0  8.388608E7  579.2289864650519  746.1986399034271  344.8644960513623
  10.0  8.388608E7  575.6376992958557  752.2137141861398  306.6409336131799
  10.0  8.388608E7  588.9346033835218  756.5094273232957  350.3658862269518
  10.0  8.388608E7  576.4376597458763  751.4096603779346  304.49706701086666
  10.0  8.388608E7  576.5317654436254  751.4629249952603  305.45755720907465
  10.0  8.388608E7  577.9673192731923  754.204534104  304.36614288151446
  10.0  8.388608E7  575.2222755407215  746.0021963416507  325.93349548303115
  10.0  8.388608E7  581.9322686236667  756.3742477502901  310.90699043336764
  10.0  8.388608E7  577.7973580588816  750.3525157250639  321.2888313630944
  10.0  8.388608E7  577.960005821999  752.622807542807  311.1200410330448
  10.0  8.388608E7  575.6306745555352  745.4545409727466  328.9998298944979
  10.0  8.388608E7  581.6731135067108  752.1254444197352  329.0152083975937
  10.0  8.388608E7  576.6427907230222  742.6522257065235  347.92545449486664
  10.0  8.388608E7  584.0602780449215  745.1561509469968  398.3699851568665
  10.0  8.388608E7  580.9704509771061  752.4178239353399  327.5638659723218
  10.0  8.388608E7  572.4488366195545  740.9181443282702  330.510850712469
  10.0  8.388608E7  579.7873552548037  753.3304328778461  317.48795209282866
  10.0  8.388608E7  579.199525063446  749.422221382899  330.02212334806075
  10.0  8.388608E7  578.5358841663082  747.7226695176928  337.07238404537225
  10.0  8.388608E7  565.2780645991234  738.2397622419339  306.8674685866107
  10.0  8.388608E7  580.0929143388048  751.0110924666553  329.507842961114
  10.0  8.388608E7  581.8254634115186  758.4984434536096  304.79277706308596
  10.0  8.388608E7  585.9233503885163  761.4939517677283  313.9672042364448
  10.0  8.388608E7  588.8878999679567  756.2108409210969  355.38215713786474
  10.0  8.388608E7  573.0635174710154  747.1028754003239  309.322725548819
  10.0  8.388608E7  566.5649309170772  735.2461943613827  322.5994682190951
  10.0  8.388608E7  577.8143002270017  742.0076421864512  363.2459593955959
  10.0  8.388608E7  580.8834646993342  753.580390527127  324.83992080245594
  10.0  8.388608E7  580.2660303317352  750.0737297669936  335.4765889557569
  10.0  8.388608E7  578.0822876094212  747.810602792673  331.5958588700986
  10.0  8.388608E7  588.3966811505909  759.7604720971059  336.4826776058332
  10.0  8.388608E7  584.6499641719923  758.0474969358074  323.13186836221183
  10.0  8.388608E7  577.6051556749785  748.4514036522819  324.3099141902228
  10.0  8.388608E7  571.2443382147716  742.3357666001293  312.5456753293305
  10.0  8.388608E7  574.6137373274032  749.0657484017736  309.23868071302553
  10.0  8.388608E7  581.4239796987424  751.7099878394985  333.02109627177964
  10.0  8.388608E7  591.6213880017771  760.5237117270682  349.5748606021583
  10.0  8.388608E7  568.8591916772921  741.3556184759499  309.08331314572547
  10.0  8.388608E7  579.9029835808697  749.3644758954159  332.00951058821886
  10.0  8.388608E7  579.1779070308492  753.2257543156936  309.55238681153554
  10.0  8.388608E7  570.6786390929177  742.2583715198712  317.7721226362994
  10.0  8.388608E7  581.9584162647683  752.6011878030677  325.9789442527739
  10.0  8.388608E7  593.3159491981659  761.252466733179  354.4628239586719
  10.0  8.388608E7  581.9990814883603  756.6104069137724  317.0397310442206
  10.0  8.388608E7  580.1651588107788  744.3147713883168  366.2842974498405
  10.0  8.388608E7  586.6374564820813  759.2284854235568  330.7921530191623
  10.0  8.388608E7  574.5805220814664  744.1875198884799  327.68574318141157
  10.0  8.388608E7  597.5513078952048  766.5683471072915  355.08575373523655
  10.0  8.388608E7  578.7704016671439  752.2351233705508  313.8246846322442
  10.0  8.388608E7  578.2273091197588  750.268864605961  317.5368035827399
  10.0  8.388608E7  578.4895345444082  754.9933502930135  305.2766262100011
  10.0  8.388608E7  572.2909029262444  741.8630015432901  327.00673032919536
  10.0  8.388608E7  573.6371633503699  747.68050245085  311.7015063942566
  10.0  8.388608E7  578.0837937058592  749.21873776319  327.32646321135695
  10.0  8.388608E7  575.5158742709629  737.9142827547174  376.9301405684191
  10.0  8.388608E7  577.644547912933  754.6988519621267  298.3670194920713
  10.0  8.388608E7  585.4647313912973  760.0792019026818  320.4401899377806
  10.0  8.388608E7  570.8912405896789  743.2425793857801  311.6590101299482
  10.0  8.388608E7  581.3577774919379  756.046144366922  312.60218215563924
  10.0  8.388608E7  584.2077224065886  749.3441950706997  361.1553518250578
  10.0  8.388608E7  581.8995643001351  751.0644436477174  340.5812269544073
  10.0  8.388608E7  582.6159067548866  747.4839708026476  362.4923535187644
  10.0  8.388608E7  581.9822555697555  747.6719156537912  356.1722480059045
  10.0  8.388608E7  582.4720814130961  756.4188587759044  319.439932830652
  10.0  8.388608E7  567.2966090795513  743.1142941625926  297.9451278858417
  10.0  8.388608E7  582.6642502028685  747.9722700620263  358.00342766440997
  10.0  8.388608E7  585.3548371658673  757.1695723590827  330.05143470742047
  10.0  8.388608E7  572.7452071045547  741.9468171763141  328.0455291182916
  10.0  8.388608E7  575.7604710807097  745.1023488926836  330.0389454908854
  10.0  8.388608E7  576.8481507119732  748.7682593058739  317.3171214904965
  10.0  8.388608E7  578.7620372838941  748.8969521868505  330.7538137202972
  10.0  8.388608E7  572.7388660048299  744.9522024485916  318.1199502328441
  10.0  8.388608E7  576.1881294401517  745.2281843564097  331.6960792492225
  10.0  8.388608E7  576.6355827474713  752.6513364415499  307.4725821352147
  10.0  8.388608E7  565.7417251159613  739.8472327688504  297.7028289330148
  10.0  8.388608E7  573.0304587063893  747.0352327201557  306.871733958883
  10.0  8.388608E7  587.2195050183439  758.4419434309511  329.6258667154376
  10.0  8.388608E7  578.4003918639406  749.8103573461586  323.3519686332267
  10.0  8.388608E7  570.3812931764204  748.586770070077  290.64695066248
  10.0  8.388608E7  582.6241610709269  748.1541291537593  358.5990850152144
  10.0  8.388608E7  590.3748452019239  759.9757430150588  342.20655988723894
  10.0  8.388608E7  581.9371321980392  746.4676632824176  368.44247550478303
  10.0  8.388608E7  580.1407611297053  751.5254444560543  327.04356774544095
  10.0  8.388608E7  578.1767775787102  751.0855216640415  321.1196699036191
  10.0  8.388608E7  580.7705355201185  749.4040028846397  340.4494816639293
  10.0  8.388608E7  583.0751068105747  754.5152124833265  325.7636809979446
  10.0  8.388608E7  589.7959072473624  760.9778348870658  335.0114988514089
  10.0  8.388608E7  579.3390834210426  755.877876217486  307.93093020895225
  10.0  8.388608E7  574.0485943479  739.7366913179197  352.19597124060306
  10.0  8.388608E7  579.9608257071703  754.4857075411302  316.01779097302745
  10.0  8.388608E7  579.6835258487328  748.3001186871926  339.7933542656544
  10.0  8.388608E7  582.640200106785  747.3932730806582  361.18932905145243
  10.0  8.388608E7  569.9622403417742  741.4151811316902  316.2449026536743
  10.0  8.388608E7  584.9851252720526  752.5859932832035  347.130343366478
  10.0  8.388608E7  579.9280656063494  749.4334560173756  333.084937794052
  10.0  8.388608E7  573.0605981243958  749.7165362334306  299.1902025170129
  10.0  8.388608E7  588.1869457107211  762.2313117353817  328.6821719727344
  10.0  8.388608E7  573.931576724315  744.4285861972988  321.1727945119446
  10.0  8.388608E7  574.3192099858069  744.543588768018  321.8479610420838
  10.0  8.388608E7  572.3988173521678  752.3072116703904  287.99428496407114
  10.0  8.388608E7  588.5813295483985  760.5718671481239  333.5671007076511
  10.0  8.388608E7  567.0420121212476  734.3959623812743  332.43267325055115
  10.0  8.388608E7  589.3619586722714  758.5207156410895  345.32600940656647
  10.0  8.388608E7  596.2059942527973  765.026271891525  358.66629574341675
  10.0  8.388608E7  592.7257205962262  758.4154912619731  365.99475851027285
  10.0  8.388608E7  566.9497235161201  740.5539900870568  303.6299682408442
  10.0  8.388608E7  577.0609857878871  747.9070374697728  323.8791661683616
  10.0  8.388608E7  572.6504682789603  749.8653315359319  297.7798584321196
  10.0  8.388608E7  589.4195815352069  758.8112256693125  345.7081839895906
  10.0  8.388608E7  571.8074591695479  745.5087658179441  306.86882219188385
  10.0  8.388608E7  582.2108358732639  749.2817059721335  347.2112536713107
  10.0  8.388608E7  578.8277799183687  749.739976390268  331.0479367648733
  10.0  8.388608E7  582.9421809672656  759.7954361446114  309.09593054104636
  10.0  8.388608E7  585.6856511348826  759.8543340689246  323.8726391869741
  10.0  8.388608E7  576.2179589844068  749.4717633839902  311.431303265491
  10.0  8.388608E7  596.4681707474701  766.0147183683097  349.9317317575642
  10.0  8.388608E7  572.3472927442799  748.3529959653191  293.0854575996867
  10.0  8.388608E7  578.4703056652749  747.1696473611739  337.59691534938116
  10.0  8.388608E7  574.6348188975727  745.805048828122  321.4589016526237
  10.0  8.388608E7  568.1621025380085  733.2832432286747  347.821848099422
  10.0  8.388608E7  576.3910080399943  750.6159641925763  306.6700887943624
  10.0  8.388608E7  579.264060924364  744.3118691583479  357.85727363811475
  10.0  8.388608E7  576.2346276414531  748.2015528938352  317.9088683876945
  10.0  8.388608E7  574.3838961665504  743.6817885803416  333.7935181185129
  10.0  8.388608E7  584.2407156955379  756.0458913473386  329.39788011291836
  10.0  8.388608E7  585.8387151923743  755.17401312245  342.8235148697382
  10.0  8.388608E7  580.770138882028  753.073040625473  324.0670096634979
  10.0  8.388608E7  565.7781759275787  735.8472412370579  320.78313986673686
  10.0  8.388608E7  588.3565886113695  757.8703732749059  343.5988206939706
  10.0  8.388608E7  588.4284181671632  761.6595729265708  325.62081488036654
  10.0  8.388608E7  579.5947293702668  753.9150415016142  315.94877589758977
  10.0  8.388608E7  576.8803618800725  749.2846694657334  317.86250265042236
  10.0  8.388608E7  578.4784521903084  747.122042957013  333.0760138534815
  10.0  8.388608E7  577.1486881885533  754.5624598271492  300.88831250484003
  10.0  8.388608E7  576.4134108627549  753.5350950286182  299.4190259951127
  10.0  8.388608E7  587.5348384441265  758.1034286089958  334.03747059887746
  10.0  8.388608E7  563.9728377241389  737.396894476756  303.7632884884299
  10.0  8.388608E7  594.168961984129  757.7808282715687  385.95720579589863
  10.0  8.388608E7  580.5016442589019  753.9736947116252  314.8421730707661
  10.0  8.388608E7  578.7056254527429  751.0739857831005  319.54750496004306
  10.0  8.388608E7  572.0552858695888  748.036706613905  302.1625167356864
  10.0  8.388608E7  574.1562410895332  749.2128091748654  301.453258969067
  10.0  8.388608E7  593.4762773546561  762.0350571583596  354.6343879971362
  10.0  8.388608E7  578.593586442147  750.7230674067891  321.91120837944817
  10.0  8.388608E7  585.5011495638043  757.1696478469173  330.4030187271432
  10.0  8.388608E7  577.1768937916374  749.7419218151266  318.28184076409593
  10.0  8.388608E7  576.3082830654844  745.1853413370127  335.884648110301
  10.0  8.388608E7  577.9803286759915  743.0237241909821  367.6964548042184
  10.0  8.388608E7  577.9442080334314  747.2059040352846  332.53916973471405
  10.0  8.388608E7  577.6096537551966  753.9786000888358  302.6744259017626
  10.0  8.388608E7  582.3014038626718  751.9040000387554  335.1041658744171
  10.0  8.388608E7  586.8259564749985  761.6487311073731  317.2470961030662
  10.0  8.388608E7  577.1768129687265  752.7771394772817  305.4226778516542
  10.0  8.388608E7  581.7326193530336  755.1103627151908  320.04458568944165
  10.0  8.388608E7  578.4890409013767  747.165608272916  338.81919591289653
  10.0  8.388608E7  571.6710644821848  737.689289587938  344.20977365986266
  10.0  8.388608E7  583.4797883587595  752.067689091879  340.7065436450596
  10.0  8.388608E7  575.7038068319564  739.0409315900721  365.04112131158394
  10.0  8.388608E7  579.3816164297638  747.4798179985208  342.7680899756408
  10.0  8.388608E7  582.4827740841957  752.1685044037516  337.2466522763181
  10.0  8.388608E7  573.412488801578  752.4259848392489  290.6329971064403
  10.0  8.388608E7  576.3790809411131  746.8217466409142  324.877824034027
  10.0  8.388608E7  589.9620926783437  757.9881316010242  350.55219071832613
  10.0  8.388608E7  573.6965382613466  753.1805614836339  296.9031797446784
  10.0  8.388608E7  573.1441074952884  750.9429791554733  291.9082816367443
  10.0  8.388608E7  588.3280660365725  759.5722853114854  335.32919221344656
  10.0  8.388608E7  583.8215664448963  751.0278217045154  348.47987843240105
  10.0  8.388608E7  573.3255634568445  743.8245208570514  324.48949143078295
  10.0  8.388608E7  576.3507997916503  747.0435444411053  321.71432852362955
  10.0  8.388608E7  566.0220074139088  741.3877215626151  295.3437996792616
  10.0  8.388608E7  584.9806314050937  752.5779368035833  347.78069733878704
  10.0  8.388608E7  578.1426134816929  753.6593778164043  309.7481048736721
  10.0  8.388608E7  587.5549224751156  753.0627248927836  363.22315586259884
  10.0  8.388608E7  568.2062369258558  747.3998111223405  282.66095291796466
  10.0  8.388608E7  577.5911152135315  740.8557731742321  371.43893439251025
  10.0  8.388608E7  578.7350194311135  754.757874618178  302.38445147544945
  10.0  8.388608E7  570.0863835672728  746.9111337462025  292.7775685474714
  10.0  8.388608E7  571.9112772066987  746.5385772914678  296.7318071080371
  10.0  8.388608E7  588.635873031311  760.3109970264181  333.22960397010405
  10.0  8.388608E7  577.1198812770385  743.3469543140064  348.10879642213433
  10.0  8.388608E7  579.9828550851231  756.8082208574322  300.9738340501839
  10.0  8.388608E7  563.1775498219127  734.4617048529595  310.1503936326091
  10.0  8.388608E7  588.2520582267673  757.1117952836759  344.87879316168613
  10.0  8.388608E7  584.4098145119092  756.748054158962  325.5428638103218
  10.0  8.388608E7  568.8731952598723  744.5081745430236  297.65595197213736
  10.0  8.388608E7  577.7719290420662  752.756298093519  310.42276539223786
  10.0  8.388608E7  588.7780550425368  763.4803037239795  323.74775037151284
  10.0  8.388608E7  584.1741675723258  757.5767529485371  314.10989341385516
  10.0  8.388608E7  584.3884926693552  760.3062122032354  312.47771117934576
  10.0  8.388608E7  574.2621564441013  744.2639474222236  324.8799880002762
  10.0  8.388608E7  578.3072669556777  745.3124549494294  348.11752616680434
  10.0  8.388608E7  574.507489168846  750.2636765922197  303.5670315937834
  10.0  8.388608E7  576.5744962906051  747.6587466899857  326.8331110843559
  10.0  8.388608E7  582.2602693154321  750.1549878084694  347.54784449155846
  10.0  8.388608E7  582.3253049906117  756.8506354714486  312.1738403389172
  10.0  8.388608E7  572.4867404532337  748.3977544111616  298.8731061222009
  10.0  8.388608E7  576.6621001716518  747.9419477214813  324.02592531090767
  10.0  8.388608E7  576.9306264581733  751.1308962601888  308.6084139331577
  10.0  8.388608E7  578.8703831345  749.2943434678505  327.4761310772368
  10.0  8.388608E7  571.5145701335688  743.0956578049827  310.6160517079921
  10.0  8.388608E7  580.8280223247197  746.8561334579703  355.5319204509357
  10.0  8.388608E7  583.8756330915453  750.6122597767545  353.01517250844273
  10.0  8.388608E7  575.0504468063623  748.3575661743265  311.53704208958845
  10.0  8.388608E7  587.2558908736904  759.4797901387634  328.484860037456
  10.0  8.388608E7  573.4586335899594  747.5733021854281  308.63443569257635
  10.0  8.388608E7  591.1155973383648  752.9624174480672  396.68761980477666
  10.0  8.388608E7  571.4782793866394  744.5232988374178  308.53545771077114
  10.0  8.388608E7  569.3946479477559  740.1338817906651  318.1151053660562
  10.0  8.388608E7  584.1918200750057  758.3601984060534  317.1056884162297
  10.0  8.388608E7  597.3552316652858  764.3294381267087  363.2638300554508
  10.0  8.388608E7  589.3212843464703  754.857548015248  364.4232608165958
  10.0  8.388608E7  573.8130224187693  746.9661048043021  310.8138733905694
  10.0  8.388608E7  586.9594369358342  758.5522998773969  332.50849608753515
  10.0  8.388608E7  577.2014802819656  744.9873463708932  343.97665709287463
  10.0  8.388608E7  577.6492809812557  742.9034871460369  354.7541449205962
  10.0  8.388608E7  588.9284661817138  759.1123127190177  338.33656748673576
  10.0  8.388608E7  579.7159344477672  751.2924414922371  324.11270322295763
  10.0  8.388608E7  576.289027164898  751.4883649280276  306.53715393394344
  10.0  8.388608E7  578.2471574327285  747.510300393571  332.21773292463814
  10.0  8.388608E7  587.6001246573383  757.5366342402754  341.6470900027474
  10.0  8.388608E7  574.7752563781555  746.1252308845727  319.0918099907324
  10.0  8.388608E7  568.4230348102149  736.2478289427811  331.11041448941455
  10.0  8.388608E7  584.9307393918627  759.8736882461968  319.7358401887082
  10.0  8.388608E7  575.3067764912214  749.2634958009074  310.74742112709185
  10.0  8.388608E7  578.7403622228514  750.5443213817493  324.7349038595984
  10.0  8.388608E7  572.7710460013601  744.176510770009  311.84750205580406
  10.0  8.388608E7  577.3215221095638  748.8199932714532  324.52531094251486
  10.0  8.388608E7  579.1448991700443  754.7696784955681  306.8379986828042
  10.0  8.388608E7  573.8686603860938  747.5797770376835  309.8598967023467
  10.0  8.388608E7  589.777657920724  758.3835352681139  350.8946480635215
  10.0  8.388608E7  577.5029715142273  743.9353555899532  348.37221322334346
  10.0  8.388608E7  573.5600026925678  751.1557462405476  292.4460289769418
  10.0  8.388608E7  580.5397246066238  749.5875301685727  332.27745219947036
  10.0  8.388608E7  580.7426206228859  750.3720888000935  334.4426017692692
  10.0  8.388608E7  579.809391042726  753.7339706112491  314.88453470069953
  10.0  8.388608E7  580.3199749333659  749.2200622495536  341.6770314742838
  10.0  8.388608E7  588.5507683062649  756.3618739989165  351.7030803956271
  10.0  8.388608E7  588.4540283536164  755.9450663670625  354.61885301644617
  10.0  8.388608E7  585.0660316323894  756.8153005345064  324.68298155125404
  10.0  8.388608E7  572.9285772165842  748.2019494419849  302.05848466102515
  10.0  8.388608E7  579.7102419999331  748.5126303749172  334.70758626223403
  10.0  8.388608E7  577.0349627578195  748.496366380556  322.34839648156134
  10.0  8.388608E7  576.3468493443844  745.56230629267  332.24381896854425
  10.0  8.388608E7  580.371441777322  748.8002787495234  340.67756017750537
  10.0  8.388608E7  572.787373489729  743.3668871140623  318.04068340142703
  10.0  8.388608E7  578.50685455092  752.5954270026764  313.78951334851837
  10.0  8.388608E7  580.8516496715256  744.0051967001415  375.30132237416103
  10.0  8.388608E7  583.7213693304077  754.9058558367032  328.01895372820076
  10.0  8.388608E7  576.0794380212004  741.6082840939275  350.029796577955
  10.0  8.388608E7  590.6476050609582  758.8561140351189  351.1404236265898
  10.0  8.388608E7  572.5967865733742  747.5239445896855  302.453323898934
  10.0  8.388608E7  589.0474984090422  759.9053322538255  336.26771608062296
  10.0  8.388608E7  577.571428826103  747.3244431702107  330.94777822458883
  10.0  8.388608E7  569.1083311986034  745.036856534255  299.20501572849275
  10.0  8.388608E7  577.8143794115916  751.4870022210932  317.4723454057635
  10.0  8.388608E7  584.9539917045729  760.4454856680226  313.0667194475442
  10.0  8.388608E7  575.7680611347272  749.8950490607739  311.414382739776
  10.0  8.388608E7  578.9546699163016  755.0985465925776  307.2119703813486
  10.0  8.388608E7  578.2959270888039  751.2637295465788  310.9692015110604
  10.0  8.388608E7  588.5551388880108  758.0306478827337  340.7782884681249
  10.0  8.388608E7  580.6238297629786  755.306284640693  307.4846581621469
  10.0  8.388608E7  577.9466298078333  751.0419341011066  314.52116408316743
  10.0  8.388608E7  585.8944661586789  757.0695526653476  331.0891419479682
  10.0  8.388608E7  582.1389348651069  753.44803350334  328.0530105734225
  10.0  8.388608E7  579.4845156169306  753.0862838708007  318.9767439038825
  10.0  8.388608E7  568.6123938017508  744.9843547456978  290.38075429342973
  10.0  8.388608E7  568.0169121011195  739.5257137817033  310.99789844642766
  10.0  8.388608E7  574.3285259035698  749.441626251132  297.05185109946075
  10.0  8.388608E7  572.1254988717476  741.8675314055905  325.44841095670245
  10.0  8.388608E7  578.7559716941075  753.0723582062557  309.77701657106854
  10.0  8.388608E7  588.1208225636102  762.8716615612218  321.7874178232423
  10.0  8.388608E7  571.5321661835596  742.6944472212261  313.617789900776
  10.0  8.388608E7  578.4548502585675  744.972452403923  351.1969610294779
  10.0  8.388608E7  569.4582112323837  740.4600340918636  318.17122826848356
  10.0  8.388608E7  575.5511333109806  747.4328163073174  321.10860588484803
  10.0  8.388608E7  576.3029960443233  748.4809546962287  318.8486219967771
  10.0  8.388608E7  573.8158339920636  752.1987763361587  291.39635911070087
  10.0  8.388608E7  589.4779649298025  756.9265469083944  359.7055993501959
  10.0  8.388608E7  581.7795406858025  752.677045152192  335.4177356259026
  10.0  8.388608E7  583.8534917815647  751.9763209509096  344.2427971702459
  10.0  8.388608E7  576.1540402915001  746.2567111038173  328.4757326418323
  10.0  8.388608E7  580.6039874667334  754.7780443370542  312.071752227367
  10.0  8.388608E7  576.440694488432  754.0824952471991  295.6271702786494
  10.0  8.388608E7  573.9612254383508  749.3504270783469  303.05633558437194
  10.0  8.388608E7  574.3974655085815  749.0986134130155  306.6226455107461
  10.0  8.388608E7  574.3919753872732  751.6225583825737  295.4253042457491
  10.0  8.388608E7  579.7415984263104  748.3146828683842  335.25735927004405
  10.0  8.388608E7  583.4082958435899  751.2596633670051  345.5106433053534
  10.0  8.388608E7  581.046072673277  753.1730446620608  328.57961068630283
  10.0  8.388608E7  576.6329240640273  755.0583884550477  294.4395466043121
  10.0  8.388608E7  572.3901123288913  745.9554500272178  310.42307202426247
  10.0  8.388608E7  569.3685811877417  740.4319859320823  312.84836199591876
  10.0  8.388608E7  577.2002019791288  754.3827933707944  300.07470512873607
  10.0  8.388608E7  571.2703779487218  742.9211402255368  315.6526395496026
  10.0  8.388608E7  586.7012411067924  756.0228370597624  344.5869114618414
  10.0  8.388608E7  572.612447462187  749.5807248352365  302.62814754313956
  10.0  8.388608E7  568.1704838372307  745.3162951923017  292.59807008921683
  10.0  8.388608E7  576.3915503573418  752.0393331297931  302.96086620984715
  10.0  8.388608E7  582.2263738894968  758.3118941369503  310.38812961228683
  10.0  8.388608E7  583.7269930780777  753.7496818889829  335.82374175869074
  10.0  8.388608E7  593.573717053061  762.8084288478042  348.9340111128295
  10.0  8.388608E7  579.5652171890829  751.7232812347415  321.84024912925065
  10.0  8.388608E7  572.5503871102738  750.7658122270626  290.2890698217625
  10.0  8.388608E7  570.5861582080774  747.9523211849476  290.8635855851237
  10.0  8.388608E7  575.7846856470203  747.3783877159292  321.87224802506626
  10.0  8.388608E7  586.7761706602918  751.870100388194  366.64718928132163
  10.0  8.388608E7  582.6964383942147  756.2609640145906  319.9167429038424
  10.0  8.388608E7  572.2049365061971  750.2228625384945  293.95813054776363
  10.0  8.388608E7  589.3309271917537  758.6219779772669  339.05556841379416
  10.0  8.388608E7  575.5723921131494  744.980589921541  329.16434988630965
  10.0  8.388608E7  576.0050211277487  748.3745714177614  319.1727277229108
  10.0  8.388608E7  583.5011843541785  757.5073641633063  317.89337247810494
  10.0  8.388608E7  576.0148090943248  749.3309514166478  311.78517705969216
  10.0  8.388608E7  580.6636826988151  753.2900538902317  320.93276708314806
  10.0  8.388608E7  577.9283925322936  738.855030969665  395.25808005730653
  10.0  8.388608E7  585.3116375208275  756.3248828333404  333.513411073414
  10.0  8.388608E7  577.8170329545626  747.5501041554194  325.83799691566287
  10.0  8.388608E7  570.9229393434844  748.0979173842129  290.95032799566854
  10.0  8.388608E7  597.2432824341508  763.8614261372346  364.6973331218983
  10.0  8.388608E7  568.8340406864781  744.1872297850257  281.73795733480836
  10.0  8.388608E7  571.8287920164995  746.0367488094038  307.32651585359105
  10.0  8.388608E7  579.9476239944395  751.1801045861434  326.37069913443753
  10.0  8.388608E7  573.3279879481206  747.94953316922  306.91254924560565
  10.0  8.388608E7  588.4308026940093  759.8036794901747  336.1709952466857
  10.0  8.388608E7  578.3567857684089  749.1119484383776  324.93530671650694
  10.0  8.388608E7  579.6768501193467  751.2556984000472  323.4062897823146
  10.0  8.388608E7  567.1210070222205  732.7408719063401  340.01548162161316
